Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC
ENSG00000230438,57.94448521,4.607010788,0.528295087,8.720525516,2.77E-18,4.48E-17,4.607010788,24.36960206
ENSG00000230647,31.50211334,8.113353875,0.954830943,8.497162699,1.94E-17,2.97E-16,8.113353875,276.9254575
ENSG00000230943,19.53683708,3.764354796,0.569063513,6.614999403,3.72E-11,3.04E-10,3.764354796,13.58888139
ENSG00000231123,21.44688353,4.757318945,0.84237252,5.647523907,1.63E-08,9.85E-08,4.757318945,27.04554276
ENSG00000231205,10.39876667,-1.420998528,0.425189905,-3.34203261,0.000831673,0.002325436,1.420998528,-2.677707781
ENSG00000231233,46.51047536,2.701676354,0.363977893,7.42263859,1.15E-13,1.25E-12,2.701676354,6.505573996
ENSG00000231312,76.5687758,-2.06672692,0.247242127,-8.359121267,6.32E-17,9.18E-16,2.06672692,-4.189351454
ENSG00000231389,7629.024392,-2.138675283,0.19084613,-11.20628062,3.80E-29,1.34E-27,2.138675283,-4.403575139
ENSG00000232517,15.60990327,5.321238985,0.956577011,5.562792041,2.65E-08,1.56E-07,5.321238985,39.98089839
ENSG00000232629,138.0548253,-1.367877329,0.300700549,-4.548968517,5.39E-06,2.26E-05,1.367877329,-2.58090552
ENSG00000232679,10.69982207,1.369618762,0.438173161,3.125747731,0.001773536,0.004602621,1.369618762,2.584022733
ENSG00000232742,18.41494981,1.219415846,0.349377434,3.490253597,0.000482562,0.001418205,1.219415846,2.328524152
ENSG00000232759,24.11010638,8.603734482,0.993312963,8.661655292,4.65E-18,7.40E-17,8.603734482,389.0291584
ENSG00000232810,2838.884802,3.493536665,0.653149066,5.348758571,8.86E-08,4.92E-07,3.493536665,11.26313597
ENSG00000232859,8.961881206,-1.990979547,0.471992015,-4.218248364,2.46E-05,9.30E-05,1.990979547,-3.975068018
ENSG00000232956,145.0875781,1.211321068,0.251892422,4.808882526,1.52E-06,6.93E-06,1.211321068,2.315495684
ENSG00000233016,35.1184535,-1.121902416,0.229505583,-4.888344773,1.02E-06,4.81E-06,1.121902416,-2.176337671
ENSG00000233038,62.01498439,-3.795025783,0.367895968,-10.31548619,6.00E-25,1.62E-23,3.795025783,-13.88086706
ENSG00000233058,71.12401854,2.832846692,0.25915343,10.93115646,8.18E-28,2.65E-26,2.832846692,7.124786051
ENSG00000233276,5121.340056,-1.422422807,0.228606944,-6.222132974,4.90E-10,3.50E-09,1.422422807,-2.680352614
ENSG00000233621,77.94227892,1.171360388,0.20448754,5.728272678,1.01E-08,6.27E-08,1.171360388,2.252239715
ENSG00000233834,66.83899104,3.620392183,0.710345853,5.09666125,3.46E-07,1.76E-06,3.620392183,12.29834418
ENSG00000233901,77.69244248,-2.236473312,0.35394859,-6.318638845,2.64E-10,1.96E-09,2.236473312,-4.712436937
ENSG00000234036,9.440568324,2.495249894,0.57571672,4.334162632,1.46E-05,5.73E-05,2.495249894,5.638259558
ENSG00000234191,39.42134529,1.701005244,0.347496433,4.895029363,9.83E-07,4.66E-06,1.701005244,3.251274225
ENSG00000234380,14.18305227,2.000861327,0.412826324,4.84673871,1.26E-06,5.85E-06,2.000861327,4.002388817
ENSG00000234456,110.9001489,2.478691438,0.236177222,10.49504868,9.10E-26,2.58E-24,2.478691438,5.573916683
ENSG00000234608,84.17637204,-1.198655956,0.230762076,-5.194336846,2.05E-07,1.08E-06,1.198655956,-2.295257406
ENSG00000234756,17.0980828,1.531952401,0.380708763,4.023948357,5.72E-05,0.000202666,1.531952401,2.89176918
ENSG00000234883,1528.100006,3.568210504,0.45086847,7.914083017,2.49E-15,3.17E-14,3.568210504,11.86146666
ENSG00000235027,89.0564988,-1.420970497,0.288343823,-4.928042092,8.31E-07,3.98E-06,1.420970497,-2.677655755
ENSG00000235217,10.14149983,1.865868724,0.572269074,3.2604745,0.00111226,0.003016697,1.865868724,3.644873448
ENSG00000235385,12.12777648,3.463308146,0.655579162,5.282822192,1.27E-07,6.91E-07,3.463308146,11.02959679
ENSG00000235437,24.59217952,-1.272913835,0.271883375,-4.681837702,2.84E-06,1.24E-05,1.272913835,-2.416491358
ENSG00000235531,680.2686013,2.100201132,0.161302183,13.02028959,9.38E-39,6.10E-37,2.100201132,4.287691572
ENSG00000235568,637.061552,-2.00586016,0.309387033,-6.483336232,8.97E-11,6.98E-10,2.00586016,-4.016280857
ENSG00000235859,239.2651263,1.124851512,0.186823795,6.020922078,1.73E-09,1.17E-08,1.124851512,2.180790998
ENSG00000235888,8.254856818,3.168455491,0.809854381,3.9123768,9.14E-05,0.000311002,3.168455491,8.990837385
ENSG00000236056,69.04762582,2.75806836,0.350317978,7.873042578,3.46E-15,4.33E-14,2.75806836,6.764898835
ENSG00000236618,9.180033346,-1.052536132,0.455017152,-2.313179023,0.020712798,0.040535739,1.052536132,-2.074172859
ENSG00000236682,18.83634457,-2.281731048,0.462815865,-4.930105514,8.22E-07,3.94E-06,2.281731048,-4.862610544
ENSG00000236700,235.2208094,-2.306623899,0.458277169,-5.033250741,4.82E-07,2.39E-06,2.306623899,-4.947240033
ENSG00000236790,19.88643637,4.775983354,0.555469626,8.598099931,8.10E-18,1.27E-16,4.775983354,27.39770899
ENSG00000237181,203.6188348,1.047522532,0.260171964,4.026269832,5.67E-05,0.000200854,1.047522532,2.066977281
ENSG00000237264,36.42524523,1.023603596,0.237584773,4.308372046,1.64E-05,6.38E-05,1.023603596,2.032990672
ENSG00000237372,15.10139715,5.693746724,0.926371672,6.146287602,7.93E-10,5.53E-09,5.693746724,51.75931875
ENSG00000237398,17.78677879,3.455291682,0.82078836,4.209723053,2.56E-05,9.63E-05,3.455291682,10.96847981
ENSG00000237440,11.93623824,-1.019904664,0.390753303,-2.61009864,0.009051612,0.019571141,1.019904664,-2.027784956
ENSG00000237476,8.765215118,-3.2766826,0.712310045,-4.600079167,4.22E-06,1.80E-05,3.2766826,-9.691248926
ENSG00000237513,58.86132905,3.533889218,0.636938461,5.548242782,2.89E-08,1.69E-07,3.533889218,11.58261593
ENSG00000237732,29.82272355,1.206829159,0.380626818,3.170636174,0.001521055,0.004007056,1.206829159,2.308297476
ENSG00000238258,11.22739151,1.155016845,0.477244006,2.420180935,0.015512786,0.031417441,1.155016845,2.226869237
ENSG00000239213,30.37727656,-1.573446254,0.413826986,-3.802183782,0.000143426,0.000469345,1.573446254,-2.976147963
ENSG00000239697,135.6185963,-1.326958772,0.174185396,-7.618082804,2.57E-14,2.99E-13,1.326958772,-2.508732716
ENSG00000239911,14.4017387,-1.745252978,0.407980077,-4.277789719,1.89E-05,7.27E-05,1.745252978,-3.352536358
ENSG00000240024,8.935926492,-1.679087039,0.434488736,-3.864512244,0.000111311,0.000373294,1.679087039,-3.202252431
ENSG00000240057,10.12395679,1.831851449,0.63344677,2.891879058,0.003829453,0.009178898,1.831851449,3.559936357
ENSG00000240207,10.78253288,-2.915768242,0.641022696,-4.548619357,5.40E-06,2.26E-05,2.915768242,-7.546293657
ENSG00000240356,28.55982936,-1.219487915,0.245318237,-4.971044671,6.66E-07,3.24E-06,1.219487915,-2.328640475
ENSG00000240849,444.0910152,1.060969015,0.129859446,8.170133515,3.08E-16,4.24E-15,1.060969015,2.086332378
ENSG00000240859,67.41399329,-1.791948139,0.337867972,-5.303693415,1.13E-07,6.22E-07,1.791948139,-3.46282178
ENSG00000240891,17.89949536,-1.358693908,0.437384245,-3.106407977,0.001893752,0.004874629,1.358693908,-2.56452904
ENSG00000241163,75.92378069,3.277119487,0.291088621,11.25815045,2.11E-29,7.67E-28,3.277119487,9.694184142
ENSG00000241399,676.1640914,-2.318178691,0.277498292,-8.353848509,6.61E-17,9.59E-16,2.318178691,-4.987022429
ENSG00000242048,1071.481787,5.347172754,0.275200027,19.43013162,4.29E-84,1.32E-81,5.347172754,40.70609022
ENSG00000242193,23.66576223,-2.390715276,0.369701562,-6.466608531,1.00E-10,7.76E-10,2.390715276,-5.244172988
ENSG00000242258,10.48997806,1.410920271,0.592048848,2.38311463,0.017166848,0.034293773,1.410920271,2.659067262
ENSG00000242498,260.9428717,-2.121301564,0.2676128,-7.926756722,2.25E-15,2.89E-14,2.121301564,-4.350862921
ENSG00000242574,2002.457171,-3.806312727,0.263857033,-14.42566333,3.57E-47,3.35E-45,3.806312727,-13.98989012
ENSG00000242612,14.97695477,-1.881487576,0.407222636,-4.620292213,3.83E-06,1.64E-05,1.881487576,-3.684547814
ENSG00000242732,495.0953628,-1.553866537,0.144111606,-10.78238308,4.17E-27,1.29E-25,1.553866537,-2.93602965
ENSG00000242960,21.27289267,1.210207698,0.343159326,3.526664161,0.00042083,0.00124973,1.210207698,2.313709438
ENSG00000243440,19.04432136,3.458434463,0.684617945,5.051626949,4.38E-07,2.18E-06,3.458434463,10.99239969
ENSG00000243725,10.24704979,1.036584768,0.427472143,2.424917706,0.015311857,0.031089042,1.036584768,2.051365788
ENSG00000243742,21.45776489,3.858445867,0.894341438,4.314287255,1.60E-05,6.23E-05,3.858445867,14.50467301
ENSG00000244165,152.8305091,-2.231876176,0.215811339,-10.34179291,4.56E-25,1.24E-23,2.231876176,-4.697444694
ENSG00000244405,252.2583451,2.203418022,0.702363345,3.137148368,0.001705998,0.004448467,2.203418022,4.605692274
ENSG00000244459,10.42378064,-1.511585473,0.418811875,-3.609223049,0.000307115,0.00093955,1.511585473,-2.851232078
ENSG00000244509,192.6852538,-1.544095888,0.201577125,-7.660074978,1.86E-14,2.20E-13,1.544095888,-2.916212576
ENSG00000244575,9.582978048,-1.101779643,0.489114833,-2.252599123,0.024284436,0.046481718,1.101779643,-2.146192739
ENSG00000244734,396.4007772,-2.54972531,0.915938261,-2.783730541,0.005373766,0.012399253,2.54972531,-5.855227839
ENSG00000245848,1314.292222,-2.150185896,0.180234203,-11.92995482,8.26E-33,3.68E-31,2.150185896,-4.438849812
ENSG00000246100,199.074499,-1.232947853,0.372035815,-3.314056885,0.000919528,0.002545636,1.232947853,-2.350467697
ENSG00000246363,8.958054779,1.296931927,0.484070671,2.679220211,0.007379385,0.016352401,1.296931927,2.457058022
ENSG00000247572,12.97576301,-1.055395271,0.411209146,-2.566565656,0.010271118,0.021877517,1.055395271,-2.07828754
ENSG00000247746,14.08542713,-1.559285923,0.567831905,-2.746034363,0.006032045,0.013697388,1.559285923,-2.947079385
ENSG00000247774,30.71205018,-1.770412313,0.337878223,-5.239794078,1.61E-07,8.57E-07,1.770412313,-3.411514417
ENSG00000247982,109.848733,3.068429592,0.376007116,8.160562548,3.33E-16,4.58E-15,3.068429592,8.388597306
ENSG00000248124,59.78219803,-1.591153457,0.237432387,-6.701501327,2.06E-11,1.73E-10,1.591153457,-3.012901393
ENSG00000248187,23.69196917,1.176990118,0.433856029,2.712858734,0.006670554,0.014963641,1.176990118,2.261045647
ENSG00000248323,165.2970075,2.079204239,0.2930063,7.09610763,1.28E-12,1.24E-11,2.079204239,4.225740687
ENSG00000248429,57.98500521,-1.252565371,0.368627418,-3.397917002,0.00067901,0.001929987,1.252565371,-2.38264724
ENSG00000248476,11.64319397,1.962518557,0.466686958,4.205214054,2.61E-05,9.81E-05,1.962518557,3.897417695
ENSG00000248508,15.68770566,-1.49876496,0.353827045,-4.235868854,2.28E-05,8.65E-05,1.49876496,-2.826006844
ENSG00000248905,709.1853663,1.382617398,0.348531454,3.966980261,7.28E-05,0.000253068,1.382617398,2.607409895
ENSG00000249115,11.62499928,-1.106959486,0.387248899,-2.858521971,0.004256196,0.01010563,1.106959486,-2.153912264
ENSG00000249173,25.00264976,6.982659285,0.946451606,7.377724585,1.61E-13,1.73E-12,6.982659285,126.4706919
ENSG00000249242,14.73630727,1.684665755,0.445284396,3.783347831,0.000154733,0.000503468,1.684665755,3.214659102
ENSG00000249437,132.6886201,-1.634161213,0.476229703,-3.431455875,0.000600351,0.001728056,1.634161213,-3.10407026
ENSG00000249992,68.810753,1.793998895,0.336251639,5.335286702,9.54E-08,5.26E-07,1.793998895,3.467747599
ENSG00000250033,11.30879963,2.44729034,0.481628997,5.081276989,3.75E-07,1.89E-06,2.44729034,5.45390791
ENSG00000250274,119.7321423,5.495602283,0.50844967,10.80854725,3.14E-27,9.75E-26,5.495602283,45.11709529
ENSG00000250479,230.4141717,-1.561303507,0.215728029,-7.237369736,4.57E-13,4.64E-12,1.561303507,-2.951203709
ENSG00000250722,423.6422323,-8.983471253,0.642620704,-13.97943016,2.08E-44,1.79E-42,8.983471253,-506.167565
ENSG00000250771,1033.464654,4.957383061,0.309499136,16.0174375,9.65E-58,1.47E-55,4.957383061,31.06855118
ENSG00000250929,65.44221394,3.989009016,0.602678544,6.618800448,3.62E-11,2.96E-10,3.989009016,15.87856922
ENSG00000251136,29.90408423,1.665531421,0.423697816,3.930941723,8.46E-05,0.00029007,1.665531421,3.17230486
ENSG00000251194,11.33746976,2.331013564,0.576229292,4.045288214,5.23E-05,0.000186765,2.331013564,5.031587193
ENSG00000251230,1123.780887,8.309621442,0.561762538,14.79205337,1.65E-49,1.67E-47,8.309621442,317.2819066
ENSG00000251301,27.98761401,3.648663244,0.563242268,6.477964189,9.30E-11,7.22E-10,3.648663244,12.54171942
ENSG00000251364,18.62818591,-1.442476865,0.569407897,-2.533292695,0.011299656,0.023794372,1.442476865,-2.717870779
ENSG00000251393,10.80541349,2.494170919,0.658425316,3.788084778,0.000151813,0.000494771,2.494170919,5.634044343
ENSG00000251442,83.44981375,-2.035086591,0.438556616,-4.640419311,3.48E-06,1.50E-05,2.035086591,-4.098473277
ENSG00000253123,98.84656289,1.908942117,0.363162178,5.256445281,1.47E-07,7.88E-07,1.908942117,3.755336318
ENSG00000253214,15.08238485,1.238035627,0.391823143,3.159679692,0.001579427,0.004145392,1.238035627,2.358771433
ENSG00000253372,8.352859159,4.155756374,1.036929562,4.007751853,6.13E-05,0.000215678,4.155756374,17.82408823
ENSG00000253522,808.033243,5.532378082,0.359823345,15.37526165,2.40E-53,2.94E-51,5.532378082,46.28196077
ENSG00000253535,44.98988641,6.523039197,0.742160127,8.789261185,1.51E-18,2.49E-17,6.523039197,91.96666996
ENSG00000253593,27.60474482,2.47981936,0.6269653,3.955273698,7.64E-05,0.000264106,2.47981936,5.578276166
ENSG00000253831,63.25855577,8.953671943,1.011856628,8.848755537,8.85E-19,1.49E-17,8.953671943,495.8197546
ENSG00000254087,15189.9389,2.822797252,0.157579109,17.91352466,9.25E-72,2.10E-69,2.822797252,7.075329085
ENSG00000254281,108.3951602,5.26690183,0.523302344,10.06473961,7.91E-24,1.99E-22,5.26690183,38.50307677
ENSG00000254612,70.58830847,1.050276766,0.208766973,5.030856906,4.88E-07,2.42E-06,1.050276766,2.070927096
ENSG00000254838,56.67532817,-1.020531014,0.364590705,-2.799114181,0.005124301,0.011898986,1.020531014,-2.028665514
ENSG00000254887,14.11114685,1.889031591,0.415289215,4.54871334,5.40E-06,2.26E-05,1.889031591,3.703865193
ENSG00000254893,23.23604471,1.966232851,0.371840055,5.287845745,1.24E-07,6.74E-07,1.966232851,3.90746473
ENSG00000255197,97.59848818,-1.108945525,0.287875216,-3.852174362,0.000117074,0.000391091,1.108945525,-2.15687942
ENSG00000255298,16.59688796,-5.810417903,0.812352381,-7.152583091,8.52E-13,8.40E-12,5.810417903,-56.11901973
ENSG00000255398,1051.982982,4.697799588,0.291288339,16.12766103,1.63E-58,2.61E-56,4.697799588,25.95246354
ENSG00000255443,54.98177004,2.193928991,0.255498924,8.586842395,8.94E-18,1.40E-16,2.193928991,4.575498682
ENSG00000255750,32.47020055,6.91710499,0.902578061,7.663719389,1.81E-14,2.14E-13,6.91710499,120.8526242
ENSG00000255874,43.15327812,2.90295163,0.394066225,7.366659312,1.75E-13,1.87E-12,2.90295163,7.479550805
ENSG00000255921,69.84860618,6.259729712,0.538944543,11.61479375,3.47E-31,1.39E-29,6.259729712,76.62428024
ENSG00000256234,70.44987697,7.288322235,1.137730189,6.406019903,1.49E-10,1.13E-09,7.288322235,156.3160639
ENSG00000256751,10.00576608,-1.342016582,0.47420948,-2.830007913,0.004654685,0.010943743,1.342016582,-2.535054181
ENSG00000257027,231.859952,2.587481418,0.173627558,14.90248118,3.18E-50,3.41E-48,2.587481418,6.010485032
ENSG00000257093,596.7242479,-1.116242754,0.188441667,-5.923545331,3.15E-09,2.08E-08,1.116242754,-2.167816669
ENSG00000257335,161.8719537,1.805029384,0.328919893,5.487747697,4.07E-08,2.35E-07,1.805029384,3.494362755
ENSG00000257336,13.95075253,1.187555312,0.462472528,2.56783969,0.010233447,0.021805002,1.187555312,2.277664591
ENSG00000257354,57.53673735,2.643431785,0.381079648,6.936691053,4.01E-12,3.63E-11,2.643431785,6.248161676
ENSG00000257557,9.502467414,1.24978339,0.396573672,3.151453256,0.001624602,0.004257455,1.24978339,2.378057156
ENSG00000257764,88.12286416,-1.110396924,0.39640333,-2.801179603,0.005091617,0.011827659,1.110396924,-2.159050404
ENSG00000257838,57.48835516,-4.646650096,0.551855036,-8.420055618,3.76E-17,5.58E-16,4.646650096,-25.04846161
ENSG00000258227,4154.93999,1.512120595,0.31013856,4.875629125,1.08E-06,5.11E-06,1.512120595,2.852289849
ENSG00000258301,22.60452618,-1.591225206,0.366823704,-4.337847272,1.44E-05,5.64E-05,1.591225206,-3.013051236
ENSG00000258376,50.2840005,1.806331047,0.190044049,9.50480196,2.00E-21,4.19E-20,1.806331047,3.497516946
ENSG00000258777,9.705265744,2.85019551,0.648308754,4.39635512,1.10E-05,4.41E-05,2.85019551,7.210980847
ENSG00000258791,22.62958902,1.776134058,0.368612716,4.818428608,1.45E-06,6.65E-06,1.776134058,3.425071387
ENSG00000258875,121.5549459,4.936599049,0.500638312,9.860609815,6.17E-23,1.47E-21,4.936599049,30.62417448
ENSG00000259207,445.9676552,6.433842871,0.548877752,11.72181392,9.85E-32,4.14E-30,6.433842871,86.452925
ENSG00000259225,90.56770509,3.365451551,0.342404104,9.828887896,8.45E-23,1.98E-21,3.365451551,10.3062783
ENSG00000259279,26.92333513,2.30201952,0.475341902,4.842871013,1.28E-06,5.95E-06,2.30201952,4.931476025
ENSG00000259342,19.93552739,2.059997622,0.512839395,4.016847461,5.90E-05,0.000208377,2.059997622,4.169856171
ENSG00000259354,133.2608013,5.8854182,0.456931073,12.88031948,5.81E-38,3.53E-36,5.8854182,59.11360091
ENSG00000259673,16.18427909,-1.989303152,0.376506446,-5.283583245,1.27E-07,6.89E-07,1.989303152,-3.970451717
ENSG00000259712,16.90660178,1.37713493,0.382781046,3.597709306,0.000321032,0.000979881,1.37713493,2.597520131
ENSG00000259760,55.31139757,2.257915683,0.673799619,3.351019532,0.000805146,0.00225809,2.257915683,4.78299964
ENSG00000259834,95.30968497,-1.45360554,0.395604676,-3.674389174,0.000238419,0.000745897,1.45360554,-2.738916986
ENSG00000259952,7.670066788,-1.636224819,0.568044621,-2.880451216,0.003971064,0.009479162,1.636224819,-3.108513446
ENSG00000260314,6554.444829,1.190804245,0.348107821,3.420791416,0.000624392,0.001789943,1.190804245,2.282799647
ENSG00000260526,10.05340111,-1.320161322,0.481395432,-2.742363623,0.006099877,0.0138288,1.320161322,-2.49694029
ENSG00000260549,30.40851536,8.462412203,1.019457413,8.3008982,1.03E-16,1.47E-15,8.462412203,352.7279781
ENSG00000260805,13.18938835,1.024959258,0.365598241,2.803512551,0.005054926,0.011749236,1.024959258,2.034901917
ENSG00000260822,61.00298114,-2.260328389,0.301798274,-7.489533849,6.91E-14,7.69E-13,2.260328389,-4.791005233
ENSG00000260997,221.9294309,2.932396751,0.259532598,11.29876081,1.33E-29,4.97E-28,2.932396751,7.633775459
ENSG00000261040,175.423082,5.371341047,0.289395986,18.56052369,6.70E-77,1.79E-74,5.371341047,41.39374996
ENSG00000261210,13.46502926,1.641245611,0.691569163,2.37321977,0.017633768,0.035156448,1.641245611,3.119350378
ENSG00000261269,118.6164551,-1.149681367,0.311718698,-3.68820149,0.000225845,0.000708771,1.149681367,-2.21864888
ENSG00000261371,1978.400774,-3.276866074,0.492944227,-6.647539203,2.98E-11,2.46E-10,3.276866074,-9.692481484
ENSG00000261618,665.1941721,5.876717005,0.694259275,8.464729556,2.57E-17,3.87E-16,5.876717005,58.75814744
ENSG00000262001,26.18709211,1.592985119,0.372252782,4.279310184,1.87E-05,7.22E-05,1.592985119,3.016729037
ENSG00000262097,17.63804985,-5.190875801,0.624554791,-8.311321728,9.46E-17,1.35E-15,5.190875801,-36.52660598
ENSG00000262580,22.71429395,-1.058961321,0.376196649,-2.814914282,0.004879025,0.0113866,1.058961321,-2.083430999
ENSG00000262879,16.99004388,-1.146309294,0.330409696,-3.469357306,0.000521705,0.001519135,1.146309294,-2.213469192
ENSG00000263013,11.86346487,-1.742767424,0.373825873,-4.661976464,3.13E-06,1.36E-05,1.742767424,-3.346765396
ENSG00000263528,346.9372215,2.007298186,0.202959443,9.890144351,4.59E-23,1.10E-21,2.007298186,4.020286137
ENSG00000264112,10.1076534,-1.47854748,0.473375788,-3.123411712,0.001787675,0.004634313,1.47854748,-2.786680261
ENSG00000264269,11.45987477,2.984748958,0.924082397,3.22995976,0.001238076,0.003320497,2.984748958,7.915875698
ENSG00000264522,41.50354033,3.495953157,0.681380514,5.130691418,2.89E-07,1.49E-06,3.495953157,11.28201736
ENSG00000264538,23.88411344,-1.72641191,0.371510253,-4.647010131,3.37E-06,1.46E-05,1.72641191,-3.309038117
ENSG00000264707,31.35604702,-3.043121952,0.405824569,-7.498614396,6.45E-14,7.22E-13,3.043121952,-8.242728366
ENSG00000266094,2564.654534,1.662487119,0.314888465,5.279606283,1.29E-07,7.03E-07,1.662487119,3.16561788
ENSG00000266208,16.16087698,1.266511255,0.450722207,2.809959736,0.00495477,0.011543212,1.266511255,2.405790898
